label, id, name, ontology
"Chemical", "CHEMBL1236394", "tricarballylic acid", "UNKNOWN"
"Chemical", "CHEMBL14173", "anthranilic acid", "UNKNOWN"
"Chemical", "CHEMBL1594", "pantothenic acid", "UNKNOWN"
"Chemical", "CHEMBL6622", "isosorbide dinitrate", "UNKNOWN"
"Chemical", "CHEMBL1219", "rabeprazole", "UNKNOWN"
"Chemical", "CHEMBL2108918", "Matricaria recutita", "UNKNOWN"
"Chemical", "CHEMBL3833321", "BAN2401", "UNKNOWN"
"Chemical", "CHEMBL4650301", "ALZ-801", "UNKNOWN"
"Chemical", "CHEMBL149082", "tramiprosate", "UNKNOWN"
"Chemical", "CHEMBL14688", "methyl alcohol", "UNKNOWN"
"Chemical", "CHEMBL2303619", "chromomycin a3", "UNKNOWN"
"Chemical", "CHEMBL4650441", "ANB019", "UNKNOWN"
"Chemical", "CHEMBL4297911", "spesolimab", "UNKNOWN"
"Chemical", "CHEMBL3900409", "Brensocatib", "UNKNOWN"
"Chemical", "CHEMBL4227505", "BLZ945", "UNKNOWN"
"Chemical", "CHEMBL4297711", "Bulevirtide", "UNKNOWN"
"Chemical", "CHEMBL5315080", "Hepcludex", "UNKNOWN"
"Chemical", "CHEMBL4290141", "branaplam", "UNKNOWN"
"Chemical", "CHEMBL4535757", "Sotorasib", "UNKNOWN"
"Chemical", "CHEMBL4594581", "Insulin icodec", "UNKNOWN"
"Chemical", "CHEMBL4298008", "Lymphocyte activation gene 3 protein", "UNKNOWN"
"Chemical", "CHEMBL2106191", "calcium dobesilate", "UNKNOWN"
"Chemical", "CHEMBL1435", "cefazolin", "UNKNOWN"
"Chemical", "CHEMBL461101", "eltrombopag", "UNKNOWN"
"Chemical", "CHEMBL1951095", "eravacycline", "UNKNOWN"
"Chemical", "CHEMBL1062", "hydroxyprogesterone", "UNKNOWN"
"Chemical", "CHEMBL1234930", "octanoylcarnitine", "UNKNOWN"
"Chemical", "CHEMBL1896251", "thiamethoxam", "UNKNOWN"
"Chemical", "CHEMBL487186", "tebuconazole", "UNKNOWN"
"Chemical", "CHEMBL4297878", "lirentelimab", "UNKNOWN"
"Chemical", "CHEMBL1463345", "canrenone", "UNKNOWN"
"Chemical", "CHEMBL4650379", "LY-CoV555", "UNKNOWN"
"Chemical", "CHEMBL1463", "flucytosine", "UNKNOWN"
"Chemical", "CHEMBL105318", "Alovudine", "UNKNOWN"
"Chemical", "CHEMBL176687", "acesulfame", "UNKNOWN"
"Chemical", "CHEMBL1801204", "AZD8055", "UNKNOWN"
"Chemical", "CHEMBL3545097", "Sapanisertib", "UNKNOWN"
"Chemical", "CHEMBL4297909", "BFKB8488A", "UNKNOWN"
"Chemical", "CHEMBL4297642", "otaplimastat", "UNKNOWN"
"Chemical", "CHEMBL4862963", "ARV-110", "UNKNOWN"
"Chemical", "CHEMBL4594304", "danicamtiv", "UNKNOWN"
"Chemical", "CHEMBL3545393", "esaxerenone", "UNKNOWN"
"Chemical", "CHEMBL2181929", "apararenone", "UNKNOWN"
"Chemical", "CHEMBL3916929", "AZD9977", "UNKNOWN"
"Chemical", "CHEMBL4088896", "LY2623091", "UNKNOWN"
"Chemical", "CHEMBL5314379", "voclosporin", "UNKNOWN"
"Chemical", "CHEMBL571546", "Tirbanibulin", "UNKNOWN"
"Chemical", "CHEMBL1200804", "diclofenac potassium", "UNKNOWN"
"Chemical", "CHEMBL4297829", "sintilimab", "UNKNOWN"
"Chemical", "CHEMBL70971", "Carbendazim", "UNKNOWN"
"Chemical", "CHEMBL4297615", "parsaclisib", "UNKNOWN"
"Chemical", "CHEMBL4594438", "Lenacapavir", "UNKNOWN"
"Chemical", "CHEMBL1200825", "Martindale", "UNKNOWN"
"Chemical", "CHEMBL4297214", "praliciguat", "UNKNOWN"
"Chemical", "CHEMBL4650275", "Oxlumo™", "UNKNOWN"
"Chemical", "CHEMBL3301624", "setmelanotide", "UNKNOWN"
"Chemical", "CHEMBL1201724", "povidone iodine", "UNKNOWN"
"Chemical", "CHEMBL3989756", "talc powder", "UNKNOWN"
"Chemical", "CHEMBL464825", "mangiferin", "UNKNOWN"
"Chemical", "CHEMBL4802263", "ciltacabtagene autoleucel", "UNKNOWN"
"Chemical", "CHEMBL3707277", "depatuxizumab mafodotin", "UNKNOWN"
"Chemical", "CHEMBL2393130", "apabetalone", "UNKNOWN"
"Chemical", "CHEMBL4297860", "Tilavonemab", "UNKNOWN"
"Chemical", "CHEMBL3786673", "Edasalonexent", "UNKNOWN"
"Chemical", "CHEMBL4594463", "avdoralimab", "UNKNOWN"
"Chemical", "CHEMBL5314640", "LY3454738", "UNKNOWN"
"Chemical", "CHEMBL4297831", "spartalizumab", "UNKNOWN"
"Chemical", "CHEMBL4298058", "NKTR-214", "UNKNOWN"
"Chemical", "CHEMBL3265032", "entospletinib", "UNKNOWN"
"Chemical", "CHEMBL4594253", "TAK-659", "UNKNOWN"
"Chemical", "CHEMBL3301625", "spebrutinib", "UNKNOWN"
"Chemical", "CHEMBL4594420", "CG-806", "UNKNOWN"
"Chemical", "CHEMBL4297674", "BMS-986195", "UNKNOWN"
"Chemical", "CHEMBL1201746", "pralatrexate", "UNKNOWN"
"Chemical", "CHEMBL4297551", "efgartigimod", "UNKNOWN"
"Chemical", "CHEMBL4297820", "rozanolixizumab", "UNKNOWN"
"Chemical", "CHEMBL4594310", "nipocalimab", "UNKNOWN"
"Chemical", "CHEMBL4297245", "Donanemab", "UNKNOWN"
"Chemical", "CHEMBL4594448", "iptacopan", "UNKNOWN"
"Chemical", "CHEMBL3936761", "zanubrutinib", "UNKNOWN"
"Chemical", "CHEMBL4072833", "evobrutinib", "UNKNOWN"
"Chemical", "CHEMBL4650323", "tolebrutinib", "UNKNOWN"
"Chemical", "CHEMBL4298207", "zilucoplan", "UNKNOWN"
"Chemical", "CHEMBL4594611", "patritumab deruxtecan", "UNKNOWN"
"Chemical", "CHEMBL3900554", "BMS-986142", "UNKNOWN"
"Chemical", "CHEMBL3702854", "rilzabrutinib", "UNKNOWN"
"Chemical", "CHEMBL4594292", "Tepotinib hydrochloride", "UNKNOWN"
"Chemical", "CHEMBL5314600", "Tirabrutinib hydrochloride", "UNKNOWN"
"Chemical", "CHEMBL1213529", "acrylic acid", "UNKNOWN"
"Chemical", "CHEMBL4594503", "talquetamab", "UNKNOWN"
"Chemical", "CHEMBL5095249", "LUT014", "UNKNOWN"
"Chemical", "CHEMBL4585668", "MK-6482", "UNKNOWN"
"Chemical", "CHEMBL607712", "4-hydroxyphenylpyruvate", "UNKNOWN"
"Chemical", "CHEMBL4650488", "etesevimab", "UNKNOWN"
"Chemical", "CHEMBL3137318", "Talzenna", "UNKNOWN"
"Chemical", "CHEMBL4650248", "casirivimab", "UNKNOWN"
"Chemical", "CHEMBL4650249", "imdevimab", "UNKNOWN"
"Chemical", "CHEMBL2338801", "Luvadaxistat", "UNKNOWN"
"Chemical", "CHEMBL4650244", "nedosiran", "UNKNOWN"
"Chemical", "CHEMBL445813", "AT-7519", "UNKNOWN"
"Chemical", "CHEMBL3545367", "lemborexant", "UNKNOWN"
"Chemical", "CHEMBL2109653", "bermekimab", "UNKNOWN"
"Chemical", "CHEMBL4435170", "Deucravacitinib", "UNKNOWN"
"Chemical", "CHEMBL4459585", "PF-06826647", "UNKNOWN"
"Chemical", "CHEMBL1797130", "vitamin B4", "UNKNOWN"
"Chemical", "CHEMBL266963", "compstatin", "UNKNOWN"
"Chemical", "CHEMBL5095052", "Leqvio", "UNKNOWN"
"Chemical", "CHEMBL3544991", "domagrozumab", "UNKNOWN"
"Chemical", "CHEMBL5095154", "KSI-301", "UNKNOWN"
"Chemical", "CHEMBL5095152", "OPT-302", "UNKNOWN"
"Chemical", "CHEMBL253969", "PAN-90806", "UNKNOWN"
"Chemical", "CHEMBL5095443", "ADVM-022", "UNKNOWN"
"Chemical", "CHEMBL4594546", "GBR 830", "UNKNOWN"
"Chemical", "CHEMBL1707", "loperamide hydrochloride", "UNKNOWN"
"Chemical", "CHEMBL1908361", "levofolinate calcium", "UNKNOWN"
"Chemical", "CHEMBL4650319", "mobocertinib", "UNKNOWN"
"Chemical", "CHEMBL895", "nalbuphine", "UNKNOWN"
"Chemical", "CHEMBL1236936", "cinaciguat", "UNKNOWN"
"Chemical", "CHEMBL4650369", "Abelacimab", "UNKNOWN"
"Chemical", "CHEMBL4594594", "Itepekimab", "UNKNOWN"
"Chemical", "CHEMBL8145", "daidzein", "UNKNOWN"
"Chemical", "CHEMBL3989927", "iberdomide", "UNKNOWN"
"Chemical", "CHEMBL4648616", "CC-92480", "UNKNOWN"
"Chemical", "CHEMBL4298183", "atoltivimab", "UNKNOWN"
"Chemical", "CHEMBL4298184", "maftivimab", "UNKNOWN"
"Chemical", "CHEMBL4298188", "odesivimab-ebgn", "UNKNOWN"
"Chemical", "CHEMBL4594388", "Ebanga", "UNKNOWN"
"Chemical", "CHEMBL4298023", "sonelokimab", "UNKNOWN"
"Chemical", "CHEMBL4303309", "CX-5461", "UNKNOWN"
"Chemical", "CHEMBL212579", "Benzamil", "UNKNOWN"
"Chemical", "CHEMBL4298195", "narsoplimab", "UNKNOWN"
"Chemical", "CHEMBL1689063", "avibactam", "UNKNOWN"
"Chemical", "CHEMBL4112929", "milvexian", "UNKNOWN"
"Chemical", "CHEMBL4650429", "BNT162b2", "UNKNOWN"
"Chemical", "CHEMBL2074627", "Tween 80", "UNKNOWN"
"Chemical", "CHEMBL4594417", "proxalutamide", "UNKNOWN"
"Chemical", "CHEMBL4650524", "sotrovimab", "UNKNOWN"
"Chemical", "CHEMBL5315030", "MRG002", "UNKNOWN"
"Chemical", "CHEMBL4297783", "MK-1654", "UNKNOWN"
"Chemical", "CHEMBL3707327", "suptavumab", "UNKNOWN"
"Chemical", "CHEMBL889", "palifosfamide", "UNKNOWN"
"Chemical", "CHEMBL27810", "celiprolol", "UNKNOWN"
"Chemical", "CHEMBL3581647", "OTX-015", "UNKNOWN"
"Chemical", "CHEMBL4650320", "Molnupiravir", "UNKNOWN"
"Chemical", "CHEMBL4650256", "zanidatamab", "UNKNOWN"
"Chemical", "CHEMBL231884", "Diosmin", "UNKNOWN"
"Chemical", "CHEMBL1201538", "insulin lispro", "UNKNOWN"
"Chemical", "CHEMBL413552", "Quercetagetin", "UNKNOWN"
"Chemical", "CHEMBL4298047", "tafasitamab", "UNKNOWN"
"Chemical", "CHEMBL4297778", "loncastuximab tesirine", "UNKNOWN"
"Chemical", "CHEMBL3659477", "Varoglutamstat", "UNKNOWN"
"Chemical", "CHEMBL3833365", "kaolin", "UNKNOWN"
"Chemical", "CHEMBL3186849", "CPI-613", "UNKNOWN"
"Chemical", "CHEMBL24441", "betahistine", "UNKNOWN"
"Chemical", "CHEMBL12420", "N,N-dimethyltryptamine", "UNKNOWN"
"Chemical", "CHEMBL263881", "Lysergic acid diethylamide", "UNKNOWN"
"Chemical", "CHEMBL4297290", "IMR-687", "UNKNOWN"
"Chemical", "CHEMBL4596566", "VIT-2763", "UNKNOWN"
"Chemical", "CHEMBL4650507", "PTG-300", "UNKNOWN"
"Chemical", "CHEMBL4594311", "betibeglogene autotemcel", "UNKNOWN"
"Chemical", "CHEMBL5095474", "CTX001", "UNKNOWN"
"Chemical", "CHEMBL4558324", "lazertinib", "UNKNOWN"
"Chemical", "CHEMBL515606", "cilazapril", "UNKNOWN"
"Chemical", "CHEMBL3545187", "verdinexor", "UNKNOWN"
"Chemical", "CHEMBL4802171", "ensovibep", "UNKNOWN"
"Chemical", "CHEMBL5183847", "S-217622", "UNKNOWN"
"Chemical", "CHEMBL4298092", "Glofitamab", "UNKNOWN"
"Chemical", "CHEMBL2252177", "Tefluthrin", "UNKNOWN"
"Chemical", "CHEMBL4802135", "Nirmatrelvir", "UNKNOWN"
"Chemical", "CHEMBL2096660", "153Sm", "UNKNOWN"
"Chemical", "CHEMBL4298025", "zenocutuzumab", "UNKNOWN"
"Chemical", "CHEMBL4297564", "cobitolimod", "UNKNOWN"
"Chemical", "CHEMBL4298084", "odronextamab", "UNKNOWN"
"Chemical", "CHEMBL4297788", "mosunetuzumab", "UNKNOWN"
"Chemical", "CHEMBL4650393", "epcoritamab", "UNKNOWN"
"Chemical", "CHEMBL1743022", "fresolimumab", "UNKNOWN"
"Chemical", "CHEMBL2178573", "CCX140-B", "UNKNOWN"
"Chemical", "CHEMBL4745523", "DT2216", "UNKNOWN"
"Chemical", "CHEMBL1256480", "hypotaurine", "UNKNOWN"
"Chemical", "CHEMBL1200940", "metoclopramide hydrochloride", "UNKNOWN"
"Chemical", "CHEMBL2107946", "polyethylene glycol monomethyl ether", "UNKNOWN"
"Chemical", "CHEMBL4298050", "tiragolumab", "UNKNOWN"
"Chemical", "CHEMBL4650235", "donidalorsen", "UNKNOWN"
"Chemical", "CHEMBL4297590", "Daridorexant", "UNKNOWN"
"Chemical", "CHEMBL4650216", "Quviviq", "UNKNOWN"
"Chemical", "CHEMBL4114766", "PRN473", "UNKNOWN"
"Chemical", "CHEMBL4594328", "beremagene geperpavec", "UNKNOWN"
"Chemical", "CHEMBL1200963", "bimatoprost", "UNKNOWN"
"Chemical", "CHEMBL2108354", "ublituximab", "UNKNOWN"
"Chemical", "CHEMBL4297867", "ACE-083", "UNKNOWN"
"Chemical", "CHEMBL1232903", "glycerophosphate", "UNKNOWN"
"Chemical", "CHEMBL3990044", "relatlimab", "UNKNOWN"
"Chemical", "CHEMBL4298087", "lademirsen", "UNKNOWN"
"Chemical", "CHEMBL3833381", "mercurochrome", "UNKNOWN"
"Chemical", "CHEMBL4650514", "batoclimab", "UNKNOWN"
"Chemical", "CHEMBL844", "Brimonidine", "UNKNOWN"
"Chemical", "CHEMBL4802239", "Exkivity", "UNKNOWN"
"Chemical", "CHEMBL3545181", "tiotropium bromide", "UNKNOWN"
"Chemical", "CHEMBL4298124", "dostarlimab", "UNKNOWN"
"Chemical", "CHEMBL4594505", "Teclistamab", "UNKNOWN"
"Chemical", "CHEMBL4802160", "dersimelagon", "UNKNOWN"
"Chemical", "CHEMBL5095435", "fazirsiran", "UNKNOWN"
"Chemical", "CHEMBL4303060", "melphalan flufenamide", "UNKNOWN"
"Chemical", "CHEMBL1201303", "pyrvinium", "UNKNOWN"
"Chemical", "CHEMBL4297802", "pegvaliase", "UNKNOWN"
"Chemical", "CHEMBL4650247", "FLT180a", "UNKNOWN"
"Chemical", "CHEMBL301267", "arteether", "UNKNOWN"
"Chemical", "CHEMBL2063300", "indican", "UNKNOWN"
"Chemical", "CHEMBL3989944", "Diroximel fumarate", "UNKNOWN"
"Chemical", "CHEMBL3990039", "marstacimab", "UNKNOWN"
"Chemical", "CHEMBL4594511", "vutrisiran", "UNKNOWN"
"Chemical", "CHEMBL4650400", "Montanide ISA 51 VG", "UNKNOWN"
"Chemical", "CHEMBL4650265", "tixagevimab", "UNKNOWN"
"Chemical", "CHEMBL3833330", "Cinpanemab", "UNKNOWN"
"Chemical", "CHEMBL4298077", "prasinezumab", "UNKNOWN"
"Chemical", "CHEMBL3833308", "litifilimab", "UNKNOWN"
"Chemical", "CHEMBL1200538", "betamethasone acetate", "UNKNOWN"
"Chemical", "CHEMBL1201207", "betamethasone phosphate", "UNKNOWN"
"Chemical", "CHEMBL235191", "CI-994", "UNKNOWN"
"Chemical", "CHEMBL4650258", "cilgavimab", "UNKNOWN"
"Chemical", "CHEMBL4297841", "Tisotumab vedotin", "UNKNOWN"
"Chemical", "CHEMBL4802244", "dersimelagon phosphoric acid", "UNKNOWN"
"Chemical", "CHEMBL2074600", "Dibromosulfophthalein", "UNKNOWN"
"Chemical", "CHEMBL3545189", "lanadelumab", "UNKNOWN"
"Chemical", "CHEMBL4594271", "berotralstat", "UNKNOWN"
"Chemical", "CHEMBL142130", "cyproterone", "UNKNOWN"
"Chemical", "CHEMBL4650321", "orelabrutinib", "UNKNOWN"
"Chemical", "CHEMBL5083772", "BIIB091", "UNKNOWN"
"Chemical", "CHEMBL3301582", "polatuzumab vedotin", "UNKNOWN"
"Chemical", "CHEMBL16300", "benzohydroxamates", "UNKNOWN"
"Chemical", "CHEMBL4802249", "Sunlenca®", "UNKNOWN"
"Chemical", "CHEMBL2108699", "vaccinia immune globulin", "UNKNOWN"
"Chemical", "CHEMBL5095292", "AMG 757", "UNKNOWN"
"Chemical", "CHEMBL5095236", "GDC-6036", "UNKNOWN"
"Chemical", "CHEMBL1678", "Aricept", "UNKNOWN"
"Chemical", "CHEMBL1699", "Namenda", "UNKNOWN"
"Chemical", "CHEMBL3338866", "MK-1064", "UNKNOWN"
"Chemical", "CHEMBL4650230", "simufilam", "UNKNOWN"
"Chemical", "CHEMBL4650397", "GV-971", "UNKNOWN"
"Chemical", "CHEMBL2218896", "nabilone", "UNKNOWN"
"Chemical", "CHEMBL4594608", "Axatilimab", "UNKNOWN"
"Chemical", "CHEMBL1230314", "estetrol", "UNKNOWN"
"Chemical", "CHEMBL4594456", "cadonilimab", "UNKNOWN"
"Chemical", "CHEMBL1743054", "ozoralizumab", "UNKNOWN"
"Chemical", "CHEMBL4650483", "erfonrilimab", "UNKNOWN"
"Chemical", "CHEMBL5095373", "linvoseltamab", "UNKNOWN"
"Chemical", "CHEMBL4297939", "datopotamab deruxtecan", "UNKNOWN"
"Chemical", "CHEMBL4298098", "tusamitamab ravtansine", "UNKNOWN"
"Chemical", "CHEMBL4594466", "pegozafermin", "UNKNOWN"
"Chemical", "CHEMBL452867", "N6-isopentenyladenosine", "UNKNOWN"
"Chemical", "CHEMBL1271", "pentolinium", "UNKNOWN"
"Chemical", "CHEMBL1412", "piperazine", "UNKNOWN"
"Chemical", "CHEMBL1201270", "Methenamine", "UNKNOWN"
"Chemical", "CHEMBL4297630", "cotadutide", "UNKNOWN"
"Chemical", "CHEMBL286452", "alfatradiol", "UNKNOWN"
"Chemical", "CHEMBL34833", "cetylpyridinium chloride", "UNKNOWN"
"Chemical", "CHEMBL4650332", "etavopivat", "UNKNOWN"
"Chemical", "CHEMBL4101807", "Voxelotor", "UNKNOWN"
"Chemical", "CHEMBL4250860", "danicopan", "UNKNOWN"
"Chemical", "CHEMBL315818", "Phenibut", "UNKNOWN"
"Chemical", "CHEMBL4297581", "tominersen", "UNKNOWN"
"Chemical", "CHEMBL4297611", "venglustat", "UNKNOWN"
"Chemical", "CHEMBL2062263", "cysteamine bitartrate", "UNKNOWN"
"Chemical", "CHEMBL1201152", "nalmefene HCl", "UNKNOWN"
"Chemical", "CHEMBL4297922", "tumor necrosis factor receptor superfamily member 9", "UNKNOWN"
"Chemical", "CHEMBL3989834", "avosentan", "UNKNOWN"
"Chemical", "CHEMBL2108602", "Oxyglobin", "UNKNOWN"
"Chemical", "CHEMBL2109595", "AMG-157", "UNKNOWN"
"Chemical", "CHEMBL1743012", "Enokizumab", "UNKNOWN"
"Chemical", "CHEMBL2109456", "Quilizumab", "UNKNOWN"
"Chemical", "CHEMBL2107888", "Talizumab", "UNKNOWN"
"Chemical", "CHEMBL2029605", "livoletide", "UNKNOWN"
"Chemical", "CHEMBL760", "anagrelide", "UNKNOWN"
"Chemical", "CHEMBL1214827", "onalespib", "UNKNOWN"
"Chemical", "CHEMBL252164", "luminespib", "UNKNOWN"
"Chemical", "CHEMBL4650341", "danavorexton", "UNKNOWN"
"Chemical", "CHEMBL496", "Pre-op", "UNKNOWN"
"Chemical", "CHEMBL256250", "thiosemicarbazide", "UNKNOWN"
"Chemical", "CHEMBL5095485", "retatrutide", "UNKNOWN"
"Chemical", "CHEMBL5095478", "fesomersen", "UNKNOWN"
"Chemical", "CHEMBL4297905", "osocimab", "UNKNOWN"
"Chemical", "CHEMBL3989887", "TACROLIMUS", "UNKNOWN"
"Chemical", "CHEMBL1201768", "gadoxetate", "UNKNOWN"
"Chemical", "CHEMBL4297991", "IMGN632", "UNKNOWN"
"Chemical", "CHEMBL2375172", "vitamin B12", "UNKNOWN"
"Chemical", "CHEMBL5095360", "Peresolimab", "UNKNOWN"
"Chemical", "CHEMBL1957146", "fluorofenidone", "UNKNOWN"
"Chemical", "CHEMBL4650220", "ZAVZPRET", "UNKNOWN"
"Chemical", "CHEMBL5095133", "STRO-002", "UNKNOWN"
"Chemical", "CHEMBL4297851", "upifitamab rilsodotin", "UNKNOWN"
"Chemical", "CHEMBL476273", "sordarin", "UNKNOWN"
"Chemical", "CHEMBL3348923", "tovorafenib", "UNKNOWN"
"Chemical", "CHEMBL4594266", "deruxtecan", "UNKNOWN"
"Chemical", "CHEMBL4594334", "eplontersen", "UNKNOWN"
"Chemical", "CHEMBL3301589", "enfortumab vedotin", "UNKNOWN"
"Chemical", "CHEMBL4298213", "volagidemab", "UNKNOWN"
"Chemical", "CHEMBL3392776", "TTI-101", "UNKNOWN"
"Chemical", "CHEMBL40733", "desmethylsertraline", "UNKNOWN"
"Chemical", "CHEMBL3990011", "rovalpituzumab tesirine", "UNKNOWN"
"Chemical", "CHEMBL4298036", "curcuminoid", "UNKNOWN"
"Chemical", "CHEMBL2108244", "upland cotton", "UNKNOWN"
"Chemical", "CHEMBL5095298", "Zilebesiran", "UNKNOWN"
"Chemical", "CHEMBL4298137", "durlobactam", "UNKNOWN"
"Chemical", "CHEMBL3989677", "hydrocodone bitartrate", "UNKNOWN"
"Chemical", "CHEMBL4650290", "GC1118", "UNKNOWN"
"Chemical", "CHEMBL2108126", "psyllium husk", "UNKNOWN"
"Chemical", "CHEMBL1621", "INVEGA", "UNKNOWN"
"Chemical", "CHEMBL607400", "brivaracetam", "UNKNOWN"
"Chemical", "CHEMBL3989949", "cenobamate", "UNKNOWN"
"Chemical", "CHEMBL1378024", "prothionamide", "UNKNOWN"
"Chemical", "CHEMBL862", "guanfacine", "UNKNOWN"
"Chemical", "CHEMBL301742", "arbaclofen", "UNKNOWN"
"Chemical", "CHEMBL2110559", "Technetium pyrophosphate", "UNKNOWN"
"Chemical", "CHEMBL4297833", "mezagitamab", "UNKNOWN"
"Chemical", "CHEMBL15797", "pyrazine", "UNKNOWN"
"Chemical", "CHEMBL2040682", "ciclesonide", "UNKNOWN"
"Chemical", "CHEMBL5095377", "trontinemab", "UNKNOWN"
"Chemical", "CHEMBL3639728", "PLX5622", "UNKNOWN"
"Chemical", "CHEMBL4297403", "melflufen", "UNKNOWN"
"Chemical", "CHEMBL4297809", "elranatamab", "UNKNOWN"
"Chemical", "CHEMBL3707311", "vamorolone", "UNKNOWN"
"Chemical", "CHEMBL2359370", "mecobalamin", "UNKNOWN"
"Chemical", "CHEMBL3545125", "mirogabalin", "UNKNOWN"
"Chemical", "CHEMBL4802157", "elinzanetant", "UNKNOWN"
"Chemical", "CHEMBL1201222", "lisdexamphetamine", "UNKNOWN"
"Chemical", "CHEMBL1200718", "magnesium hydroxide", "UNKNOWN"
"Chemical", "CHEMBL5095095", "SAGE718", "UNKNOWN"
"Chemical", "CHEMBL1229093", "mitoquinone", "UNKNOWN"
"Chemical", "CHEMBL3661115", "Pimitespib", "UNKNOWN"
"Chemical", "CHEMBL210952", "pregnanolone", "UNKNOWN"
"Chemical", "CHEMBL5315048", "Zilbrysq", "UNKNOWN"
"Chemical", "CHEMBL17860", "lofexidine", "UNKNOWN"
"Chemical", "CHEMBL1788132", "Lucemyra®", "UNKNOWN"
"Chemical", "CHEMBL1944698", "Zotiraciclib", "UNKNOWN"
"Chemical", "CHEMBL4297634", "Gadopiclenol", "UNKNOWN"
"Chemical", "CHEMBL1097682", "Sclerotioramine", "UNKNOWN"
"Chemical", "CHEMBL281786", "diprenorphine", "UNKNOWN"
"Chemical", "CHEMBL2103766", "bicyclomycin", "UNKNOWN"
"Chemical", "CHEMBL5314680", "forimtamig", "UNKNOWN"
"Chemical", "CHEMBL258734", "Danoprevir", "UNKNOWN"
"Chemical", "CHEMBL5095248", "KVD900", "UNKNOWN"
"Chemical", "CHEMBL16080", "1,1,1-trichloroethane", "UNKNOWN"
"Chemical", "CHEMBL47258", "1,1,2,2-tetrachloroethane", "UNKNOWN"
"Chemical", "CHEMBL273386", "2,4-dinitrophenol", "UNKNOWN"
"Chemical", "CHEMBL2179618", "Nexturastat A", "UNKNOWN"
"Chemical", "CHEMBL5315038", "SAR445088", "UNKNOWN"
"Chemical", "CHEMBL3809489", "bemcentinib", "UNKNOWN"
"Chemical", "CHEMBL3990034", "Fidanacogene elaparvovec", "UNKNOWN"
"Chemical", "CHEMBL3544978", "zoliflodacin", "UNKNOWN"
"Chemical", "CHEMBL2068408", "silicate", "UNKNOWN"
"Chemical", "CHEMBL1236962", "GSK-2126458", "UNKNOWN"
"Chemical", "CHEMBL223360", "linifanib", "UNKNOWN"
"Chemical", "CHEMBL4594316", "crovalimab", "UNKNOWN"
"Chemical", "CHEMBL4298086", "pozelimab", "UNKNOWN"
"Chemical", "CHEMBL4298012", "tesidolumab", "UNKNOWN"
"Chemical", "CHEMBL4297722", "cemdisiran", "UNKNOWN"
"Chemical", "CHEMBL4297928", "coversin", "UNKNOWN"
"Chemical", "CHEMBL4802165", "bemarituzumab", "UNKNOWN"
"Chemical", "CHEMBL3707294", "Depatuxizumab", "UNKNOWN"
"Chemical", "CHEMBL4594338", "Rivfloza", "UNKNOWN"
"Chemical", "CHEMBL324842", "rosmarinic acid", "UNKNOWN"
"Chemical", "CHEMBL5314648", "Zodasiran", "UNKNOWN"
"Chemical", "CHEMBL339133", "lomeguatrib", "UNKNOWN"
"Chemical", "CHEMBL3261331", "resmetirom", "UNKNOWN"
"Chemical", "CHEMBL968", "flurazepam", "UNKNOWN"
"Chemical", "CHEMBL376180", "aminopterin", "UNKNOWN"
"Chemical", "CHEMBL585", "triamterene", "UNKNOWN"
"Chemical", "CHEMBL4297889", "Izervay", "UNKNOWN"
"Chemical", "CHEMBL518924", "Mavorixafor", "UNKNOWN"
"Chemical", "CHEMBL2359248", "zeaxanthin", "UNKNOWN"
"Chemical", "CHEMBL46469", "anthralin", "UNKNOWN"
"Chemical", "CHEMBL1697733", "acetyl-L-carnitine", "UNKNOWN"
"Chemical", "CHEMBL2386324", "4,5-dimethoxycanthin-6-one", "UNKNOWN"
"Chemical", "CHEMBL4594290", "taniborbactam", "UNKNOWN"
"Chemical", "CHEMBL4650626", "Yttrium", "UNKNOWN"
"Chemical", "CHEMBL5314708", "satricabtagene autoleucel", "UNKNOWN"
"Chemical", "CHEMBL55934", "naphthoquinone", "UNKNOWN"
"Chemical", "CHEMBL5095183", "Imlunestrant", "UNKNOWN"
"Chemical", "CHEMBL5095388", "osemitamab", "UNKNOWN"
"Chemical", "CHEMBL5095370", "Tulisokibart", "UNKNOWN"
"Chemical", "CHEMBL555017", "gambogic acid", "UNKNOWN"
"Chemical", "CHEMBL2205161", "biotinylated gambogic acid", "UNKNOWN"
"Chemical", "CHEMBL1201131", "piperonyl butoxide", "UNKNOWN"
"Chemical", "CHEMBL4297526", "Remimazolam", "UNKNOWN"
"Chemical", "CHEMBL494039", "metomidate", "UNKNOWN"
"Chemical", "CHEMBL190279", "Alphaxalone", "UNKNOWN"
"Chemical", "CHEMBL4298138", "repotrectinib", "UNKNOWN"
"Chemical", "CHEMBL3621988", "chidamide", "UNKNOWN"
"Chemical", "CHEMBL1200827", "mitoxantrone hydrochloride", "UNKNOWN"
"Chemical", "CHEMBL348436", "cirsimaritin", "UNKNOWN"
"Chemical", "CHEMBL293776", "hispidulin", "UNKNOWN"
"Chemical", "CHEMBL1201217", "dyclonine", "UNKNOWN"
"Chemical", "CHEMBL133514", "benzosampangine", "UNKNOWN"
"Chemical", "CHEMBL4650314", "desidustat", "UNKNOWN"
"Chemical", "CHEMBL5095266", "barzolvolimab", "UNKNOWN"
"Chemical", "CHEMBL2108269", "transforming growth factor-beta 2", "UNKNOWN"
"Chemical", "CHEMBL3989803", "dipyrone", "UNKNOWN"
